underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^VIX,2016-06-01,VIX,2016-06-15,25.000,P,0.0000,0.0000,0.0000,0.0000,0,533,9.8000,13351,10.0000,14.5750,14.5750,0,9.7000,0,9.9000,14.6500,14.6500,0.0000,11467,
^VIX,2016-06-01,VIX,2016-06-15,26.000,C,0.1000,0.1000,0.1000,0.1000,1,2856,0.0500,25677,0.1000,14.5750,14.5750,0,0.0500,0,0.1000,14.6500,14.6500,0.1000,140506,
^VIX,2016-06-01,VIX,2016-06-15,26.000,P,0.0000,0.0000,0.0000,0.0000,0,533,10.8000,15005,11.0000,14.5750,14.5750,0,10.7000,0,10.9000,14.6500,14.6500,0.0000,2127,
^VIX,2016-06-01,VIX,2016-06-15,27.000,C,0.0500,0.0500,0.0500,0.0500,3,649,0.0500,28097,0.1000,14.5750,14.5750,0,0.0500,0,0.1000,14.6500,14.6500,0.0500,106791,
^VIX,2016-06-01,VIX,2016-06-15,27.000,P,11.2000,11.2000,11.2000,11.2000,1,15902,11.7000,14706,12.0000,14.5750,14.5750,0,11.7000,0,11.9000,14.6500,14.6500,11.2000,634,
^VIX,2016-06-01,VIX,2016-06-15,28.000,C,0.0500,0.0500,0.0500,0.0500,613,0,0.0000,200,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0500,119238,
^VIX,2016-06-01,VIX,2016-06-15,28.000,P,0.0000,0.0000,0.0000,0.0000,0,13428,12.7000,12434,13.0000,14.5750,14.5750,0,12.6000,0,12.9000,14.6500,14.6500,0.0000,1131,
^VIX,2016-06-01,VIX,2016-06-15,29.000,C,0.0500,0.0500,0.0500,0.0500,3,0,0.0000,3078,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0500,43867,
^VIX,2016-06-01,VIX,2016-06-15,29.000,P,0.0000,0.0000,0.0000,0.0000,0,13316,13.7000,8157,13.9000,14.5750,14.5750,0,13.6000,0,13.9000,14.6500,14.6500,0.0000,101,
^VIX,2016-06-01,VIX,2016-06-15,30.000,C,0.0500,0.0500,0.0500,0.0500,64,0,0.0000,5372,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0500,211193,
^VIX,2016-06-01,VIX,2016-06-15,30.000,P,0.0000,0.0000,0.0000,0.0000,0,13088,14.7000,9974,14.9000,14.5750,14.5750,0,14.6000,0,14.9000,14.6500,14.6500,0.0000,1561,
^VIX,2016-06-01,VIX,2016-06-15,32.500,C,0.0500,0.0500,0.0500,0.0500,350,0,0.0000,13192,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0500,87636,
^VIX,2016-06-01,VIX,2016-06-15,32.500,P,0.0000,0.0000,0.0000,0.0000,0,9933,17.2000,10268,17.4000,14.5750,14.5750,0,17.1000,0,17.4000,14.6500,14.6500,0.0000,393,
^VIX,2016-06-01,VIX,2016-06-15,35.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,13968,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,65232,
^VIX,2016-06-01,VIX,2016-06-15,35.000,P,0.0000,0.0000,0.0000,0.0000,0,9450,19.7000,11986,19.9000,14.5750,14.5750,0,19.6000,0,19.9000,14.6500,14.6500,0.0000,283,
^VIX,2016-06-01,VIX,2016-06-15,37.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,15996,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,33030,
^VIX,2016-06-01,VIX,2016-06-15,37.500,P,0.0000,0.0000,0.0000,0.0000,0,4326,22.2000,10091,22.4000,14.5750,14.5750,0,22.1000,0,22.3000,14.6500,14.6500,0.0000,7,
^VIX,2016-06-01,VIX,2016-06-15,40.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,16065,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,65878,
^VIX,2016-06-01,VIX,2016-06-15,40.000,P,0.0000,0.0000,0.0000,0.0000,0,3331,24.7000,10738,24.9000,14.5750,14.5750,0,24.6000,0,24.8000,14.6500,14.6500,0.0000,128,
^VIX,2016-06-01,VIX,2016-06-15,42.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,16803,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,53311,
^VIX,2016-06-01,VIX,2016-06-15,42.500,P,0.0000,0.0000,0.0000,0.0000,0,2644,27.2000,10767,27.4000,14.5750,14.5750,0,27.1000,0,27.3000,14.6500,14.6500,0.0000,2,
^VIX,2016-06-01,VIX,2016-06-15,45.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,16241,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,20557,
^VIX,2016-06-01,VIX,2016-06-15,45.000,P,0.0000,0.0000,0.0000,0.0000,0,2527,29.7000,10375,29.9000,14.5750,14.5750,0,29.6000,0,29.8000,14.6500,14.6500,0.0000,103,
^VIX,2016-06-01,VIX,2016-06-15,47.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,15804,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,3696,
^VIX,2016-06-01,VIX,2016-06-15,47.500,P,0.0000,0.0000,0.0000,0.0000,0,2077,32.2000,10359,32.4000,14.5750,14.5750,0,32.1000,0,32.3000,14.6500,14.6500,0.0000,9,
^VIX,2016-06-01,VIX,2016-06-15,50.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,15903,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,16387,
^VIX,2016-06-01,VIX,2016-06-15,50.000,P,0.0000,0.0000,0.0000,0.0000,0,2190,34.7000,6790,34.9000,14.5750,14.5750,0,34.6000,0,34.8000,14.6500,14.6500,0.0000,42,
^VIX,2016-06-01,VIX,2016-06-15,55.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,16146,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,1057,
^VIX,2016-06-01,VIX,2016-06-15,55.000,P,0.0000,0.0000,0.0000,0.0000,0,2350,39.7000,6747,39.9000,14.5750,14.5750,0,39.6000,0,39.8000,14.6500,14.6500,0.0000,94,
^VIX,2016-06-01,VIX,2016-06-15,60.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,17301,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,16363,
^VIX,2016-06-01,VIX,2016-06-15,60.000,P,0.0000,0.0000,0.0000,0.0000,0,3188,44.7000,8480,44.9000,14.5750,14.5750,0,44.6000,0,44.8000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-15,65.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,16919,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,198,
^VIX,2016-06-01,VIX,2016-06-15,65.000,P,0.0000,0.0000,0.0000,0.0000,0,2897,49.7000,8497,49.9000,14.5750,14.5750,0,49.6000,0,49.8000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-15,70.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,17525,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,1661,
^VIX,2016-06-01,VIX,2016-06-15,70.000,P,0.0000,0.0000,0.0000,0.0000,0,1563,54.7000,8529,54.9000,14.5750,14.5750,0,54.6000,0,54.8000,14.6500,14.6500,0.0000,8,
^VIX,2016-06-01,VIX,2016-06-22,10.000,C,0.0000,0.0000,0.0000,0.0000,0,3360,5.2000,4898,5.8000,14.5750,14.5750,0,5.3000,0,5.9000,14.6500,14.6500,0.0000,21,
^VIX,2016-06-01,VIX,2016-06-22,10.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,375,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,10.500,C,0.0000,0.0000,0.0000,0.0000,0,3170,4.7000,4868,5.3000,14.5750,14.5750,0,4.8000,0,5.4000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,10.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,4556,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,11.000,C,0.0000,0.0000,0.0000,0.0000,0,3670,4.2000,5479,4.8000,14.5750,14.5750,0,4.3000,0,4.9000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,11.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,4591,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,11.500,C,0.0000,0.0000,0.0000,0.0000,0,3739,3.7000,5023,4.3000,14.5750,14.5750,0,3.8000,0,4.4000,14.6500,14.6500,0.0000,60,
^VIX,2016-06-01,VIX,2016-06-22,11.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,342,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,12.000,C,4.0000,4.0000,3.6000,3.6000,5,4172,3.2000,3924,3.8000,14.5750,14.5750,0,3.3000,0,3.9000,14.6500,14.6500,3.7600,62,
^VIX,2016-06-01,VIX,2016-06-22,12.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,7738,0.1000,14.5750,14.5750,0,0.0000,0,0.1000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,12.500,C,0.0000,0.0000,0.0000,0.0000,0,1735,2.8000,2418,3.3000,14.5750,14.5750,0,2.9000,0,3.4000,14.6500,14.6500,0.0000,162,
^VIX,2016-06-01,VIX,2016-06-22,12.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,360,0.1000,14.5750,14.5750,0,0.0000,0,0.1000,14.6500,14.6500,0.0000,25,
^VIX,2016-06-01,VIX,2016-06-22,13.000,C,3.2000,3.2000,3.2000,3.2000,10,183,2.5000,2307,2.8500,14.5750,14.5750,0,2.5000,0,2.9000,14.6500,14.6500,3.2000,161,
^VIX,2016-06-01,VIX,2016-06-22,13.000,P,0.1000,0.1500,0.1000,0.1000,7935,5278,0.0500,5074,0.2000,14.5750,14.5750,0,0.0500,0,0.2000,14.6500,14.6500,0.1250,62,
^VIX,2016-06-01,VIX,2016-06-22,13.500,C,0.0000,0.0000,0.0000,0.0000,0,2683,2.0000,2120,2.4000,14.5750,14.5750,0,2.0500,0,2.5000,14.6500,14.6500,0.0000,54,
^VIX,2016-06-01,VIX,2016-06-22,13.500,P,0.0000,0.0000,0.0000,0.0000,0,6668,0.1000,3477,0.3000,14.5750,14.5750,0,0.1000,0,0.3000,14.6500,14.6500,0.0000,173,
^VIX,2016-06-01,VIX,2016-06-22,14.000,C,2.3400,2.3400,1.8900,1.8900,28,221,1.7500,416,2.0500,14.5750,14.5750,0,1.7500,0,2.1000,14.6500,14.6500,2.1514,810,
^VIX,2016-06-01,VIX,2016-06-22,14.000,P,0.0000,0.0000,0.0000,0.0000,0,5100,0.2500,971,0.4500,14.5750,14.5750,0,0.2500,0,0.4500,14.6500,14.6500,0.0000,8505,
^VIX,2016-06-01,VIX,2016-06-22,14.500,C,1.8000,1.8000,1.8000,1.8000,5,2678,1.4000,1244,1.7000,14.5750,14.5750,0,1.4000,0,1.8000,14.6500,14.6500,1.8000,103,
^VIX,2016-06-01,VIX,2016-06-22,14.500,P,0.0000,0.0000,0.0000,0.0000,0,265,0.5000,3308,0.7000,14.5750,14.5750,0,0.5000,0,0.6500,14.6500,14.6500,0.0000,1003,
^VIX,2016-06-01,VIX,2016-06-22,15.000,C,0.0000,0.0000,0.0000,0.0000,0,185,1.2500,404,1.4500,14.5750,14.5750,0,1.2500,0,1.5500,14.6500,14.6500,0.0000,5173,
^VIX,2016-06-01,VIX,2016-06-22,15.000,P,0.0000,0.0000,0.0000,0.0000,0,3260,0.7000,263,0.9000,14.5750,14.5750,0,0.8000,0,0.9000,14.6500,14.6500,0.0000,12784,
^VIX,2016-06-01,VIX,2016-06-22,16.000,C,1.2500,1.2700,0.9600,0.9600,14,1,0.9000,511,1.0500,14.5750,14.5750,0,0.9500,0,1.1000,14.6500,14.6500,1.0850,204,
^VIX,2016-06-01,VIX,2016-06-22,16.000,P,1.0800,1.3900,1.0800,1.3500,7,3337,1.3000,1,1.4500,14.5750,14.5750,0,1.3000,0,1.5500,14.6500,14.6500,1.2743,73,
^VIX,2016-06-01,VIX,2016-06-22,17.000,C,0.8500,0.8500,0.7500,0.7500,49,1,0.7000,484,0.8000,14.5750,14.5750,0,0.6500,0,0.8500,14.6500,14.6500,0.7551,229,
^VIX,2016-06-01,VIX,2016-06-22,17.000,P,1.8000,2.0500,1.8000,2.0500,6,2893,2.0500,1770,2.4000,14.5750,14.5750,0,2.0000,0,2.4000,14.6500,14.6500,1.9000,8,
^VIX,2016-06-01,VIX,2016-06-22,18.000,C,0.6000,0.6000,0.5000,0.5000,25,2790,0.4500,5012,0.6500,14.5750,14.5750,0,0.4500,0,0.6500,14.6500,14.6500,0.5600,463,
^VIX,2016-06-01,VIX,2016-06-22,18.000,P,3.0000,3.0000,3.0000,3.0000,1,3352,2.8500,5500,3.3000,14.5750,14.5750,0,2.8000,0,3.2000,14.6500,14.6500,3.0000,259,
^VIX,2016-06-01,VIX,2016-06-22,19.000,C,0.5500,0.5500,0.4000,0.4000,172,2193,0.3500,30,0.4000,14.5750,14.5750,0,0.3500,0,0.4500,14.6500,14.6500,0.4157,527,
^VIX,2016-06-01,VIX,2016-06-22,19.000,P,0.0000,0.0000,0.0000,0.0000,0,2604,3.7000,4498,4.2000,14.5750,14.5750,0,3.6000,0,4.1000,14.6500,14.6500,0.0000,218,
^VIX,2016-06-01,VIX,2016-06-22,20.000,C,0.4000,0.4000,0.3500,0.4000,30,2906,0.2500,5282,0.4000,14.5750,14.5750,0,0.2500,0,0.4000,14.6500,14.6500,0.3833,214,
^VIX,2016-06-01,VIX,2016-06-22,20.000,P,0.0000,0.0000,0.0000,0.0000,0,2800,4.6000,3974,5.1000,14.5750,14.5750,0,4.5000,0,5.0000,14.6500,14.6500,0.0000,59,
^VIX,2016-06-01,VIX,2016-06-22,21.000,C,0.3500,0.3500,0.3000,0.3000,15,1442,0.2000,7275,0.3500,14.5750,14.5750,0,0.2000,0,0.3500,14.6500,14.6500,0.3333,229,
^VIX,2016-06-01,VIX,2016-06-22,21.000,P,0.0000,0.0000,0.0000,0.0000,0,3403,5.5000,2773,6.0000,14.5750,14.5750,0,5.4000,0,6.0000,14.6500,14.6500,0.0000,8,
^VIX,2016-06-01,VIX,2016-06-22,22.000,C,0.0000,0.0000,0.0000,0.0000,0,1509,0.1500,8235,0.3000,14.5750,14.5750,0,0.1500,0,0.3000,14.6500,14.6500,0.0000,18507,
^VIX,2016-06-01,VIX,2016-06-22,22.000,P,0.0000,0.0000,0.0000,0.0000,0,4192,6.4000,4357,7.0000,14.5750,14.5750,0,6.3000,0,6.9000,14.6500,14.6500,0.0000,35,
^VIX,2016-06-01,VIX,2016-06-22,23.000,C,0.0000,0.0000,0.0000,0.0000,0,5142,0.1000,7852,0.2500,14.5750,14.5750,0,0.1000,0,0.2500,14.6500,14.6500,0.0000,1531,
^VIX,2016-06-01,VIX,2016-06-22,23.000,P,0.0000,0.0000,0.0000,0.0000,0,2815,7.4000,1305,7.9000,14.5750,14.5750,0,7.3000,0,7.9000,14.6500,14.6500,0.0000,6,
^VIX,2016-06-01,VIX,2016-06-22,24.000,C,0.1500,0.1500,0.1500,0.1500,50,7051,0.0500,6392,0.2000,14.5750,14.5750,0,0.0500,0,0.2000,14.6500,14.6500,0.1500,7687,
^VIX,2016-06-01,VIX,2016-06-22,24.000,P,0.0000,0.0000,0.0000,0.0000,0,2278,8.4000,2175,8.9000,14.5750,14.5750,0,8.3000,0,8.9000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,25.000,C,0.0000,0.0000,0.0000,0.0000,0,379,0.1000,211,0.1500,14.5750,14.5750,0,0.1000,0,0.1500,14.6500,14.6500,0.0000,2584,
^VIX,2016-06-01,VIX,2016-06-22,25.000,P,0.0000,0.0000,0.0000,0.0000,0,5182,9.3000,3041,9.9000,14.5750,14.5750,0,9.2000,0,9.8000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,26.000,C,0.0000,0.0000,0.0000,0.0000,0,4347,0.0500,6337,0.1500,14.5750,14.5750,0,0.0500,0,0.1500,14.6500,14.6500,0.0000,1501,
^VIX,2016-06-01,VIX,2016-06-22,26.000,P,0.0000,0.0000,0.0000,0.0000,0,4957,10.3000,3660,10.9000,14.5750,14.5750,0,10.2000,0,10.8000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,27.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,7468,0.1500,14.5750,14.5750,0,0.0000,0,0.1500,14.6500,14.6500,0.0000,1500,
^VIX,2016-06-01,VIX,2016-06-22,27.000,P,0.0000,0.0000,0.0000,0.0000,0,4300,11.3000,3871,11.9000,14.5750,14.5750,0,11.2000,0,11.8000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,28.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,8156,0.1500,14.5750,14.5750,0,0.0000,0,0.1500,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,28.000,P,0.0000,0.0000,0.0000,0.0000,0,3935,12.3000,4214,12.9000,14.5750,14.5750,0,12.2000,0,12.8000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,29.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,3603,0.1000,14.5750,14.5750,0,0.0000,0,0.1000,14.6500,14.6500,0.0000,40,
^VIX,2016-06-01,VIX,2016-06-22,29.000,P,0.0000,0.0000,0.0000,0.0000,0,3604,13.3000,4430,13.9000,14.5750,14.5750,0,13.2000,0,13.8000,14.6500,14.6500,0.0000,40,
^VIX,2016-06-01,VIX,2016-06-22,30.000,C,0.0800,0.0800,0.0800,0.0800,10,0,0.0000,5044,0.1000,14.5750,14.5750,0,0.0000,0,0.1000,14.6500,14.6500,0.0800,11,
^VIX,2016-06-01,VIX,2016-06-22,30.000,P,0.0000,0.0000,0.0000,0.0000,0,3308,14.3000,4580,14.9000,14.5750,14.5750,0,14.2000,0,14.8000,14.6500,14.6500,0.0000,134,
^VIX,2016-06-01,VIX,2016-06-22,32.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,6408,0.1000,14.5750,14.5750,0,0.0000,0,0.1000,14.6500,14.6500,0.0000,200,
^VIX,2016-06-01,VIX,2016-06-22,32.500,P,0.0000,0.0000,0.0000,0.0000,0,2610,16.8000,4833,17.4000,14.5750,14.5750,0,16.7000,0,17.3000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,35.000,C,0.0500,0.0500,0.0500,0.0500,2,0,0.0000,282,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0500,500,
^VIX,2016-06-01,VIX,2016-06-22,35.000,P,0.0000,0.0000,0.0000,0.0000,0,5720,19.2000,1093,19.8000,14.5750,14.5750,0,19.1000,0,19.8000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,37.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,732,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,53,
^VIX,2016-06-01,VIX,2016-06-22,37.500,P,0.0000,0.0000,0.0000,0.0000,0,5810,21.7000,1524,22.3000,14.5750,14.5750,0,21.6000,0,22.3000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,40.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1912,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,200,
^VIX,2016-06-01,VIX,2016-06-22,40.000,P,0.0000,0.0000,0.0000,0.0000,0,5810,24.2000,1849,24.8000,14.5750,14.5750,0,24.1000,0,24.8000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,42.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,2975,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,42.500,P,0.0000,0.0000,0.0000,0.0000,0,5720,26.7000,2088,27.3000,14.5750,14.5750,0,26.6000,0,27.3000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,45.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,3739,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,45.000,P,0.0000,0.0000,0.0000,0.0000,0,5720,29.2000,2390,29.8000,14.5750,14.5750,0,29.1000,0,29.7000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,47.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,4033,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,2,
^VIX,2016-06-01,VIX,2016-06-22,47.500,P,0.0000,0.0000,0.0000,0.0000,0,5610,31.7000,2763,32.3000,14.5750,14.5750,0,31.6000,0,32.2000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,50.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,4491,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,25,
^VIX,2016-06-01,VIX,2016-06-22,50.000,P,0.0000,0.0000,0.0000,0.0000,0,5610,34.2000,3027,34.8000,14.5750,14.5750,0,34.1000,0,34.7000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,55.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,5207,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,55.000,P,0.0000,0.0000,0.0000,0.0000,0,5610,39.2000,3492,39.8000,14.5750,14.5750,0,39.1000,0,39.7000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,60.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,5669,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,60.000,P,0.0000,0.0000,0.0000,0.0000,0,5010,44.2000,3324,44.8000,14.5750,14.5750,0,44.1000,0,44.7000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,65.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,5998,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,65.000,P,0.0000,0.0000,0.0000,0.0000,0,5010,49.2000,3688,49.8000,14.5750,14.5750,0,49.1000,0,49.7000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,70.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,6282,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,70.000,P,0.0000,0.0000,0.0000,0.0000,0,5010,54.2000,4040,54.8000,14.5750,14.5750,0,54.1000,0,54.7000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-29,10.000,C,0.0000,0.0000,0.0000,0.0000,0,5100,5.7000,2266,6.2000,14.5750,14.5750,0,5.8000,0,6.3000,14.6500,14.6500,0.0000,10,
^VIX,2016-06-01,VIX,2016-06-29,10.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,4745,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-29,10.500,C,0.0000,0.0000,0.0000,0.0000,0,5100,5.2000,2267,5.7000,14.5750,14.5750,0,5.3000,0,5.8000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-29,10.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,4752,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-29,11.000,C,0.0000,0.0000,0.0000,0.0000,0,5610,4.7000,2642,5.2000,14.5750,14.5750,0,4.8000,0,5.3000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-29,11.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,4452,0.0500,14.5750,14.5750,0,0.0000,0,0.0500,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-29,11.500,C,0.0000,0.0000,0.0000,0.0000,0,1305,4.3000,5454,4.8000,14.5750,14.5750,0,4.3000,0,4.8000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-29,11.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,7432,0.1000,14.5750,14.5750,0,0.0000,0,0.1000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-29,12.000,C,0.0000,0.0000,0.0000,0.0000,0,2328,3.8000,5157,4.3000,14.5750,14.5750,0,3.8000,0,4.3000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-29,12.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,6672,0.1000,14.5750,14.5750,0,0.0000,0,0.1000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-29,12.500,C,0.0000,0.0000,0.0000,0.0000,0,540,3.4000,3308,3.8000,14.5750,14.5750,0,3.4000,0,3.9000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-29,12.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,259,0.1000,14.5750,14.5750,0,0.0000,0,0.1000,14.6500,14.6500,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-29,13.000,C,3.2700,3.2700,3.2700,3.2700,1,1557,2.9500,1592,3.3000,14.5750,14.5750,0,2.9500,0,3.4000,14.6500,14.6500,3.2700,13,
^VIX,2016-06-01,VIX,2016-06-29,13.000,P,0.1500,0.1500,0.1500,0.1500,5100,6784,0.0500,304,0.2000,14.5750,14.5750,0,0.0500,0,0.2500,14.6500,14.6500,0.1500,2,
^VIX,2016-06-01,VIX,2016-06-29,13.500,C,0.0000,0.0000,0.0000,0.0000,0,2885,2.5500,2671,2.9000,14.5750,14.5750,0,2.6000,0,3.0000,14.6500,14.6500,0.0000,6,
^VIX,2016-06-01,VIX,2016-06-29,13.500,P,0.1500,0.1500,0.1500,0.1500,10,5824,0.1500,5432,0.3500,14.5750,14.5750,0,0.1500,0,0.3500,14.6500,14.6500,0.1500,10,
