underlying,underlying_last, exchange,optionroot,optionext,type,expiration,quotedate,strike,last,bid,ask,volume,openinterest,impliedvol,delta,gamma,theta,vega,optionalias
VXX,26.1708,Q,VXX161230C00029000,,call,12/30/2016,12/12/2016,29,0.67,0.64,0.66,29,626,0.7032,0.2814,8.2582,-3.8364,1.9609,
VXX,26.1708,Q,VXX161230C00029500,,call,12/30/2016,12/12/2016,29.5,0.6,0.56,0.58,30,1954,0.7183,0.2513,7.6348,-3.7001,1.8518,
VXX,26.1708,Q,VXX161230C00030000,,call,12/30/2016,12/12/2016,30,0.51,0.5,0.52,181,1230,0.7381,0.2265,7.0182,-3.5915,1.7492,
VXX,26.1708,Q,VXX161230C00030500,,call,12/30/2016,12/12/2016,30.5,0.47,0.44,0.46,94,1426,0.7526,0.2028,6.4545,-3.4337,1.6403,
VXX,26.1708,Q,VXX161230C00031000,,call,12/30/2016,12/12/2016,31,0.41,0.39,0.41,339,1711,0.7683,0.1823,5.9242,-3.2838,1.5368,
VXX,26.1708,Q,VXX161230C00031500,,call,12/30/2016,12/12/2016,31.5,0.34,0.35,0.37,2,80,0.786,0.165,5.4353,-3.1534,1.4426,
VXX,26.1708,Q,VXX161230C00032000,,call,12/30/2016,12/12/2016,32,0.35,0.31,0.33,3,2478,0.7996,0.1484,4.9829,-2.9912,1.3453,
VXX,26.1708,Q,VXX161230C00032500,,call,12/30/2016,12/12/2016,32.5,0.28,0.28,0.3,54,421,0.8169,0.1351,4.5754,-2.867,1.2621,
VXX,26.1708,Q,VXX161230C00033000,,call,12/30/2016,12/12/2016,33,0.27,0.25,0.27,76,550,0.831,0.1223,4.1977,-2.722,1.1779,
VXX,26.1708,Q,VXX161230C00033500,,call,12/30/2016,12/12/2016,33.5,0.25,0.22,0.24,10,134,0.8413,0.1098,3.841,-2.5527,1.0911,
VXX,26.1708,Q,VXX161230C00034000,,call,12/30/2016,12/12/2016,34,0.21,0.2,0.22,92,2795,0.8577,0.1006,3.5356,-2.4421,1.024,
VXX,26.1708,Q,VXX161230C00034500,,call,12/30/2016,12/12/2016,34.5,0.22,0.18,0.2,0,133,0.8715,0.0917,3.2505,-2.3176,0.9565,
VXX,26.1708,Q,VXX161230C00035000,,call,12/30/2016,12/12/2016,35,0.19,0.16,0.18,338,1215,0.8823,0.083,2.9808,-2.1786,0.8881,
VXX,26.1708,Q,VXX161230C00035500,,call,12/30/2016,12/12/2016,35.5,0.17,0.14,0.16,54,80,0.8905,0.0746,2.724,-2.0281,0.8191,
VXX,26.1708,Q,VXX161230C00036000,,call,12/30/2016,12/12/2016,36,0.13,0.13,0.15,10,149,0.9083,0.0695,2.5292,-1.9588,0.7757,
VXX,26.1708,Q,VXX161230C00036500,,call,12/30/2016,12/12/2016,36.5,0.13,0.11,0.13,14,76,0.9106,0.0613,2.2902,-1.7826,0.7041,
VXX,26.1708,Q,VXX161230C00037000,,call,12/30/2016,12/12/2016,37,0.12,0.1,0.12,80,60,0.9239,0.0565,2.1167,-1.6962,0.6603,
VXX,26.1708,Q,VXX161230C00037500,,call,12/30/2016,12/12/2016,37.5,0.1,0.1,0.11,1,50,0.9357,0.0519,1.9537,-1.6059,0.6173,
VXX,26.1708,Q,VXX161230C00038000,,call,12/30/2016,12/12/2016,38,0.1,0.08,0.1,3,262,0.9457,0.0474,1.7985,-1.5098,0.5743,
VXX,26.1708,Q,VXX161230C00038500,,call,12/30/2016,12/12/2016,38.5,0.09,0.07,0.09,20,29,0.9531,0.0429,1.6476,-1.405,0.5302,
VXX,26.1708,Q,VXX161230C00039000,,call,12/30/2016,12/12/2016,39,0.08,0.07,0.08,2,83,0.9584,0.0386,1.502,-1.2952,0.4861,
VXX,26.1708,Q,VXX161230C00039500,,call,12/30/2016,12/12/2016,39.5,0.11,0.06,0.07,0,18,0.9609,0.0342,1.3583,-1.1773,0.4407,
VXX,26.1708,Q,VXX161230C00040000,,call,12/30/2016,12/12/2016,40,0.06,0.05,0.07,65,233,0.9846,0.0336,1.3051,-1.1875,0.4339,
VXX,26.1708,Q,VXX161230C00040500,,call,12/30/2016,12/12/2016,40.5,0.1,0.05,0.06,0,53,0.9827,0.0293,1.1674,-1.0582,0.3874,
VXX,26.1708,Q,VXX161230C00041000,,call,12/30/2016,12/12/2016,41,0.08,0.04,0.06,0,370,1.0052,0.0288,1.1248,-1.0668,0.3818,
VXX,26.1708,Q,VXX161230C00041500,,call,12/30/2016,12/12/2016,41.5,0.1,0.04,0.05,0,2491,0.9995,0.0246,0.9943,-0.9323,0.3355,
VXX,26.1708,Q,VXX161230C00042000,,call,12/30/2016,12/12/2016,42,0.08,0.04,0.05,0,89,1.0204,0.0242,0.9589,-0.9373,0.3304,
VXX,26.1708,Q,VXX161230C00042500,,call,12/30/2016,12/12/2016,42.5,0.07,0.03,0.04,0,39,1.0086,0.0201,0.8281,-0.7908,0.282,
VXX,26.1708,Q,VXX161230C00043000,,call,12/30/2016,12/12/2016,43,0.03,0.03,0.04,2,2809,1.0284,0.0197,0.8001,-0.7943,0.2779,
VXX,26.1708,Q,VXX161230C00043500,,call,12/30/2016,12/12/2016,43.5,0.36,0.03,0.04,0,73,1.0483,0.0194,0.7748,-0.7992,0.2742,
VXX,26.1708,Q,VXX161230C00044000,,call,12/30/2016,12/12/2016,44,0.03,0.02,0.04,28,41,1.0674,0.0191,0.7498,-0.8018,0.2702,
VXX,26.1708,Q,VXX161230C00044500,,call,12/30/2016,12/12/2016,44.5,0.03,0.02,0.03,4,28,1.0452,0.015,0.6226,-0.6384,0.2197,
VXX,26.1708,Q,VXX161230C00045000,,call,12/30/2016,12/12/2016,45,0.03,0.02,0.03,88,16,1.0635,0.0148,0.604,-0.6413,0.2169,
VXX,26.1708,Q,VXX161230C00045500,,call,12/30/2016,12/12/2016,45.5,0.22,0.01,0.03,0,8,1.0818,0.0146,0.5872,-0.6451,0.2145,
VXX,26.1708,Q,VXX161230C00046000,,call,12/30/2016,12/12/2016,46,0.12,0.01,0.03,0,35,1.1002,0.0144,0.5719,-0.6497,0.2125,
VXX,26.1708,Q,VXX161230C00046500,,call,12/30/2016,12/12/2016,46.5,0.3,0.01,0.03,0,24,1.1169,0.0141,0.5547,-0.6495,0.2092,
VXX,26.1708,Q,VXX161230C00047000,,call,12/30/2016,12/12/2016,47,0.29,0.01,0.03,0,0,1.1353,0.014,0.5421,-0.6558,0.2078,
VXX,26.1708,Q,VXX161230C00048000,,call,12/30/2016,12/12/2016,48,0.22,0.01,0.02,0,113,1.1124,0.0099,0.4071,-0.4727,0.1529,
VXX,26.1708,Q,VXX161230C00049000,,call,12/30/2016,12/12/2016,49,0.18,0,0.02,0,96,1.1444,0.0096,0.3876,-0.4764,0.1498,
VXX,26.1708,Q,VXX161230C00050000,,call,12/30/2016,12/12/2016,50,0.05,0.01,0.02,0,121,1.1749,0.0094,0.3688,-0.4778,0.1463,
VXX,26.1708,Q,VXX161230C00051000,,call,12/30/2016,12/12/2016,51,0.1,0,0.02,0,70,1.2054,0.0092,0.3529,-0.4813,0.1437,
VXX,26.1708,Q,VXX161230C00052000,,call,12/30/2016,12/12/2016,52,0.02,0,0.02,0,510,1.236,0.009,0.3395,-0.4867,0.1417,
VXX,26.1708,Q,VXX161230C00053000,,call,12/30/2016,12/12/2016,53,0.02,0,0.01,0,346,1.1749,0.005,0.2128,-0.2757,0.0844,
VXX,26.1708,Q,VXX161230C00054000,,call,12/30/2016,12/12/2016,54,0.01,0,0.01,5,395,1.2024,0.005,0.2052,-0.2784,0.0833,
VXX,26.1708,Q,VXX161230C00055000,,call,12/30/2016,12/12/2016,55,0.01,0,0.01,15,1765,1.2268,0.0048,0.1956,-0.2763,0.081,
VXX,26.1708,Q,VXX161230P00013000,,put,12/30/2016,12/12/2016,13,0,0,0.01,0,0,1.2573,-0.0041,0.1646,-0.2441,0.0699,
VXX,26.1708,Q,VXX161230P00013500,,put,12/30/2016,12/12/2016,13.5,0,0,0.01,0,0,1.1932,-0.0043,0.1804,-0.2409,0.0727,
VXX,26.1708,Q,VXX161230P00014000,,put,12/30/2016,12/12/2016,14,0,0,0.01,0,0,1.1353,-0.0045,0.2015,-0.2435,0.0772,
VXX,26.1708,Q,VXX161230P00014500,,put,12/30/2016,12/12/2016,14.5,0,0,0.01,0,0,1.0742,-0.0047,0.2202,-0.2383,0.0799,
VXX,26.1708,Q,VXX161230P00015000,,put,12/30/2016,12/12/2016,15,0,0,0.01,0,0,1.0193,-0.005,0.2459,-0.2396,0.0846,
VXX,26.1708,Q,VXX161230P00015500,,put,12/30/2016,12/12/2016,15.5,0,0,0.01,0,0,0.9644,-0.0053,0.2729,-0.238,0.0889,
VXX,26.1708,Q,VXX161230P00016000,,put,12/30/2016,12/12/2016,16,0,0,0.01,0,0,0.9094,-0.0056,0.3011,-0.2335,0.0925,
VXX,26.1708,Q,VXX161230P00016500,,put,12/30/2016,12/12/2016,16.5,0,0,0.01,0,0,0.8575,-0.0059,0.3358,-0.2316,0.0972,
VXX,26.1708,Q,VXX161230P00017000,,put,12/30/2016,12/12/2016,17,0,0,0.01,0,0,0.8057,-0.0062,0.3726,-0.2268,0.1014,
VXX,26.1708,Q,VXX161230P00017500,,put,12/30/2016,12/12/2016,17.5,0,0,0.01,0,0,0.7568,-0.0066,0.4193,-0.2252,0.1072,
VXX,26.1708,Q,VXX161230P00018000,,put,12/30/2016,12/12/2016,18,0,0,0.01,0,0,0.7111,-0.0071,0.4797,-0.2274,0.1152,
VXX,26.1708,Q,VXX161230P00018500,,put,12/30/2016,12/12/2016,18.5,0,0,0.01,0,0,0.6622,-0.0075,0.5368,-0.2207,0.12,
VXX,26.1708,Q,VXX161230P00019000,,put,12/30/2016,12/12/2016,19,0,0,0.01,0,0,0.6165,-0.008,0.6122,-0.2181,0.1274,
VXX,26.1708,Q,VXX161230P00019500,,put,12/30/2016,12/12/2016,19.5,0.02,0,0.01,0,2,0.5722,-0.0086,0.7059,-0.2167,0.1364,
VXX,26.1708,Q,VXX161230P00020000,,put,12/30/2016,12/12/2016,20,0,0,0.01,0,0,0.528,-0.0093,0.815,-0.213,0.1453,
VXX,26.1708,Q,VXX161230P00020500,,put,12/30/2016,12/12/2016,20.5,0,0,0.01,0,0,0.4852,-0.0101,0.9553,-0.2108,0.1565,
VXX,26.1708,Q,VXX161230P00021000,,put,12/30/2016,12/12/2016,21,0.01,0,0.02,10,270,0.489,-0.0186,1.6051,-0.3598,0.265,
VXX,26.1708,Q,VXX161230P00021500,,put,12/30/2016,12/12/2016,21.5,0.02,0.01,0.02,177,158,0.444,-0.0204,1.9122,-0.3533,0.2867,
VXX,26.1708,Q,VXX161230P00022000,,put,12/30/2016,12/12/2016,22,0.05,0.03,0.04,19,2228,0.4505,-0.037,3.0884,-0.5874,0.4698,
VXX,26.1708,Q,VXX161230P00022500,,put,12/30/2016,12/12/2016,22.5,0.13,0.07,0.08,0,129,0.4658,-0.065,4.6838,-0.9521,0.7366,
VXX,26.1708,Q,VXX161230P00023000,,put,12/30/2016,12/12/2016,23,0.13,0.13,0.14,1,2582,0.4774,-0.1016,6.3994,-1.3666,1.0316,
VXX,26.1708,Q,VXX161230P00023500,,put,12/30/2016,12/12/2016,23.5,0.32,0.22,0.24,0,2255,0.4984,-0.1517,8.1114,-1.8875,1.365,
VXX,26.1708,Q,VXX161230P00024000,,put,12/30/2016,12/12/2016,24,0.36,0.35,0.36,290,2727,0.5089,-0.205,9.6081,-2.3305,1.6509,
VXX,26.1708,Q,VXX161230P00024500,,put,12/30/2016,12/12/2016,24.5,0.47,0.53,0.55,97,2032,0.5383,-0.27,10.5716,-2.8684,1.9213,
VXX,26.1708,Q,VXX161230P00025000,,put,12/30/2016,12/12/2016,25,0.71,0.74,0.76,110,22944,0.5569,-0.3325,11.2243,-3.2601,2.1108,
VXX,26.1708,Q,VXX161230P00025500,,put,12/30/2016,12/12/2016,25.5,0.97,0.99,1.01,11,666,0.5772,-0.3945,11.4767,-3.5792,2.2366,
VXX,26.1708,Q,VXX161230P00026000,,put,12/30/2016,12/12/2016,26,1.3,1.27,1.29,195,8627,0.5957,-0.4536,11.4478,-3.802,2.3025,
VXX,26.1708,Q,VXX161230P00026500,,put,12/30/2016,12/12/2016,26.5,1.76,1.59,1.61,0,673,0.6184,-0.5086,11.1002,-3.972,2.3176,
VXX,26.1708,Q,VXX161230P00027000,,put,12/30/2016,12/12/2016,27,1.93,1.93,1.95,39,2687,0.638,-0.559,10.6429,-4.0533,2.2928,
VXX,26.1708,Q,VXX161230P00027500,,put,12/30/2016,12/12/2016,27.5,2.17,2.28,2.32,186,648,0.6607,-0.6039,10.0366,-4.0983,2.2391,
VXX,26.1708,Q,VXX161230P00028000,,put,12/30/2016,12/12/2016,28,2.68,2.66,2.7,46,870,0.679,-0.645,9.4353,-4.0682,2.1633,
VXX,26.1708,Q,VXX161230P00028500,,put,12/30/2016,12/12/2016,28.5,3.2,3.05,3.15,0,269,0.7224,-0.6739,8.5863,-4.19,2.0944,
VXX,26.1708,Q,VXX161230P00029000,,put,12/30/2016,12/12/2016,29,3.6,3.45,3.55,0,1002,0.7358,-0.7074,8.0393,-4.0681,1.9972,
VXX,26.1708,Q,VXX161230P00029500,,put,12/30/2016,12/12/2016,29.5,3.79,3.9,4,22,209,0.7684,-0.731,7.3916,-4.0786,1.9177,
VXX,26.1708,Q,VXX161230P00030000,,put,12/30/2016,12/12/2016,30,4.33,4.3,4.45,45,504,0.7963,-0.7528,6.8269,-4.0452,1.8356,
VXX,26.1708,Q,VXX161230P00030500,,put,12/30/2016,12/12/2016,30.5,4.65,4.75,4.85,18,85,0.7912,-0.7832,6.3871,-3.7337,1.7063,
VXX,26.1708,Q,VXX161230P00031000,,put,12/30/2016,12/12/2016,31,5.24,5.2,5.35,3,679,0.8398,-0.7923,5.8683,-3.8653,1.6641,
VXX,26.1708,Q,VXX161230P00031500,,put,12/30/2016,12/12/2016,31.5,5.7,5.65,5.8,65,620,0.8553,-0.8107,5.4482,-3.7205,1.5733,
VXX,26.1708,Q,VXX161230P00032000,,put,12/30/2016,12/12/2016,32,6.15,6.1,6.25,1,59,0.8667,-0.8285,5.0537,-3.5425,1.4789,
VXX,26.1708,Q,VXX161230P00032500,,put,12/30/2016,12/12/2016,32.5,6.7,6.6,6.7,0,33,0.8736,-0.8459,4.6759,-3.3281,1.3792,
VXX,26.1708,Q,VXX161230P00033000,,put,12/30/2016,12/12/2016,33,7.15,7.05,7.2,10,159,0.9138,-0.851,4.3715,-3.4048,1.3488,
VXX,26.1708,Q,VXX161230P00033500,,put,12/30/2016,12/12/2016,33.5,7.65,7.55,7.65,0,70,0.914,-0.8675,4.0363,-3.1429,1.2457,
VXX,26.1708,Q,VXX161230P00034000,,put,12/30/2016,12/12/2016,34,7.46,8,8.15,0,71,0.951,-0.8715,3.7984,-3.2019,1.2197,
VXX,26.1708,Q,VXX161230P00034500,,put,12/30/2016,12/12/2016,34.5,0,8.45,8.65,0,0,0.9872,-0.875,3.5882,-3.2596,1.1961,
VXX,26.1708,Q,VXX161230P00035000,,put,12/30/2016,12/12/2016,35,9.6,8.95,9.1,0,260,0.9785,-0.8904,3.2976,-2.9399,1.0895,
VXX,26.1708,Q,VXX161230P00035500,,put,12/30/2016,12/12/2016,35.5,8.4,9.4,9.6,0,17,1.012,-0.8932,3.1295,-2.9847,1.0694,
VXX,26.1708,Q,VXX161230P00036000,,put,12/30/2016,12/12/2016,36,8.5,9.9,10.1,0,4,1.0448,-0.8958,2.9784,-3.0277,1.0508,
VXX,26.1708,Q,VXX161230P00036500,,put,12/30/2016,12/12/2016,36.5,0,10.4,10.55,0,0,1.0263,-0.9107,2.7062,-2.651,0.9378,
VXX,26.1708,Q,VXX161230P00037000,,put,12/30/2016,12/12/2016,37,9.52,10.85,11.05,0,15,1.0571,-0.9127,2.5847,-2.6858,0.9225,
VXX,26.1708,Q,VXX161230P00037500,,put,12/30/2016,12/12/2016,37.5,11.73,11.35,11.55,0,5,1.0868,-0.9146,2.4734,-2.7167,0.9076,
VXX,26.1708,Q,VXX161230P00038000,,put,12/30/2016,12/12/2016,38,0,11.85,12.05,0,0,1.1162,-0.9163,2.3722,-2.7482,0.8941,
VXX,26.1708,Q,VXX161230P00038500,,put,12/30/2016,12/12/2016,38.5,0,12.35,12.55,0,0,1.1448,-0.9179,2.279,-2.7772,0.8809,
VXX,26.1708,Q,VXX161230P00039000,,put,12/30/2016,12/12/2016,39,0,12.85,13.05,0,0,1.173,-0.9194,2.1937,-2.8067,0.8689,
VXX,26.1708,Q,VXX161230P00039500,,put,12/30/2016,12/12/2016,39.5,0,13.35,13.5,0,0,1.1383,-0.9334,1.9525,-2.3477,0.7505,
VXX,26.1708,Q,VXX161230P00040000,,put,12/30/2016,12/12/2016,40,14.02,13.8,14,10,0,1.1646,-0.9346,1.8829,-2.3698,0.7404,
VXX,26.1708,Q,VXX161230P00040500,,put,12/30/2016,12/12/2016,40.5,12.72,14.35,14.5,0,1,1.1906,-0.9356,1.8187,-2.3919,0.7311,
VXX,26.1708,Q,VXX161230P00041000,,put,12/30/2016,12/12/2016,41,0,14.8,15,0,0,1.2157,-0.9367,1.7582,-2.4111,0.7217,
VXX,26.1708,Q,VXX161230P00041500,,put,12/30/2016,12/12/2016,41.5,12.95,15.3,15.5,0,10,1.2405,-0.9377,1.702,-2.4301,0.7129,
VXX,26.1708,Q,VXX161230P00042000,,put,12/30/2016,12/12/2016,42,15.1,15.8,16,0,0,1.265,-0.9386,1.6497,-2.4488,0.7046,
VXX,26.1708,Q,VXX161230P00042500,,put,12/30/2016,12/12/2016,42.5,13.9,16.3,16.5,0,10,1.2894,-0.9394,1.6016,-2.47,0.6973,
VXX,26.1708,Q,VXX161230P00043000,,put,12/30/2016,12/12/2016,43,15.63,16.8,17,0,1,1.313,-0.9403,1.5558,-2.488,0.6897,
VXX,26.1708,Q,VXX161230P00043500,,put,12/30/2016,12/12/2016,43.5,0,17.3,17.5,0,0,1.3363,-0.9411,1.5127,-2.5055,0.6825,
VXX,26.1708,Q,VXX161230P00044000,,put,12/30/2016,12/12/2016,44,15.21,17.8,18,0,1,1.3592,-0.9418,1.4722,-2.5224,0.6756,
VXX,26.1708,Q,VXX161230P00044500,,put,12/30/2016,12/12/2016,44.5,0,18.3,18.45,0,0,1.2997,-0.9549,1.2563,-1.9612,0.5513,
VXX,26.1708,Q,VXX161230P00045000,,put,12/30/2016,12/12/2016,45,17.87,18.8,18.95,0,65,1.321,-0.9555,1.2235,-1.9731,0.5457,
VXX,26.1708,Q,VXX161230P00045500,,put,12/30/2016,12/12/2016,45.5,0,19.3,19.45,0,0,1.342,-0.9561,1.1923,-1.9843,0.5403,
VXX,26.1708,Q,VXX161230P00046000,,put,12/30/2016,12/12/2016,46,0,19.8,19.95,0,0,1.363,-0.9565,1.1636,-1.9973,0.5355,
VXX,26.1708,Q,VXX161230P00046500,,put,12/30/2016,12/12/2016,46.5,0,20.25,20.45,0,0,1.3832,-0.9571,1.1354,-2.0069,0.5303,
VXX,26.1708,Q,VXX161230P00047000,,put,12/30/2016,12/12/2016,47,0,20.8,20.95,0,0,1.4038,-0.9575,1.1099,-2.0207,0.5261,
VXX,26.1708,Q,VXX161230P00048000,,put,12/30/2016,12/12/2016,48,0,21.8,21.95,0,0,1.4431,-0.9584,1.0608,-2.0406,0.5169,
VXX,26.1708,Q,VXX161230P00049000,,put,12/30/2016,12/12/2016,49,0,22.75,22.95,0,0,1.4816,-0.9592,1.0169,-2.0615,0.5087,
VXX,26.1708,Q,VXX161230P00050000,,put,12/30/2016,12/12/2016,50,0,23.75,23.95,0,0,1.519,-0.96,0.9767,-2.0808,0.5009,
VXX,26.1708,Q,VXX161230P00051000,,put,12/30/2016,12/12/2016,51,0,24.75,24.95,0,0,1.5556,-0.9607,0.9403,-2.1006,0.4939,
VXX,26.1708,Q,VXX161230P00052000,,put,12/30/2016,12/12/2016,52,0,25.75,25.95,0,0,1.5915,-0.9613,0.9071,-2.1206,0.4874,
VXX,26.1708,Q,VXX161230P00053000,,put,12/30/2016,12/12/2016,53,0,26.75,26.95,0,0,1.6258,-0.962,0.8755,-2.1357,0.4806,
VXX,26.1708,Q,VXX161230P00054000,,put,12/30/2016,12/12/2016,54,25,27.75,27.95,0,100,1.6602,-0.9625,0.8476,-2.1554,0.4751,
VXX,26.1708,Q,VXX161230P00055000,,put,12/30/2016,12/12/2016,55,0,28.75,28.95,0,0,1.693,-0.9631,0.8207,-2.1699,0.4692,
VXX,26.1708,W,VXX170106C00013000,,call,01/06/2017,12/12/2016,13,0,13.05,13.25,0,0,1.4168,0.9809,0.4795,-0.9115,0.3186,
VXX,26.1708,W,VXX170106C00013500,,call,01/06/2017,12/12/2016,13.5,0,12.55,12.75,0,0,1.3481,0.98,0.5249,-0.9039,0.3319,
VXX,26.1708,W,VXX170106C00014000,,call,01/06/2017,12/12/2016,14,0,12.05,12.25,0,0,1.2817,0.979,0.575,-0.8955,0.3457,
VXX,26.1708,W,VXX170106C00014500,,call,01/06/2017,12/12/2016,14.5,0,11.55,11.75,0,0,1.2184,0.9779,0.6317,-0.8893,0.361,
VXX,26.1708,W,VXX170106C00015000,,call,01/06/2017,12/12/2016,15,0,11.05,11.25,0,0,1.1566,0.9768,0.6941,-0.881,0.3765,
VXX,26.1708,W,VXX170106C00015500,,call,01/06/2017,12/12/2016,15.5,0,10.55,10.75,0,0,1.0963,0.9756,0.7635,-0.8711,0.3926,
VXX,26.1708,W,VXX170106C00016000,,call,01/06/2017,12/12/2016,16,0,10.05,10.25,0,0,1.0384,0.9743,0.8423,-0.8625,0.4102,
VXX,26.1708,W,VXX170106C00016500,,call,01/06/2017,12/12/2016,16.5,0,9.55,9.75,0,0,0.9819,0.9728,0.9313,-0.8532,0.4289,
VXX,26.1708,W,VXX170106C00017000,,call,01/06/2017,12/12/2016,17,0,9.05,9.25,0,0,0.9262,0.9714,1.0307,-0.8406,0.4477,
VXX,26.1708,W,VXX170106C00017500,,call,01/06/2017,12/12/2016,17.5,0,8.55,8.75,0,0,0.8728,0.9697,1.1465,-0.8308,0.4693,
VXX,26.1708,W,VXX170106C00018000,,call,01/06/2017,12/12/2016,18,0,8.05,8.25,0,0,0.8202,0.968,1.2783,-0.8185,0.4917,
VXX,26.1708,W,VXX170106C00018500,,call,01/06/2017,12/12/2016,18.5,0,7.55,7.75,0,0,0.769,0.966,1.4323,-0.8068,0.5166,
VXX,26.1708,W,VXX170106C00019000,,call,01/06/2017,12/12/2016,19,7.21,7.1,7.25,20,0,0.7191,0.9638,1.6128,-0.7947,0.5439,
VXX,26.1708,W,VXX170106C00019500,,call,01/06/2017,12/12/2016,19.5,0,6.55,6.75,0,0,0.6699,0.9614,1.8248,-0.7809,0.5733,
VXX,26.1708,W,VXX170106C00020000,,call,01/06/2017,12/12/2016,20,0,6.05,6.25,0,0,0.6214,0.9587,2.0772,-0.7655,0.6054,
VXX,26.1708,W,VXX170106C00021000,,call,01/06/2017,12/12/2016,21,0,5.1,5.25,0,0,0.5272,0.9521,2.7592,-0.733,0.6822,
VXX,26.1708,W,VXX170106C00021500,,call,01/06/2017,12/12/2016,21.5,0,4.6,4.8,0,0,0.5409,0.928,3.705,-1.0305,0.9399,
VXX,26.1708,W,VXX170106C00022000,,call,01/06/2017,12/12/2016,22,5.15,4.15,4.35,0,1,0.5373,0.9043,4.6196,-1.2645,1.1641,
VXX,26.1708,W,VXX170106C00022500,,call,01/06/2017,12/12/2016,22.5,0,3.75,3.9,0,0,0.5232,0.8797,5.5923,-1.4493,1.3722,
VXX,26.1708,W,VXX170106C00023000,,call,01/06/2017,12/12/2016,23,3.5,3.35,3.5,0,5,0.5323,0.8409,6.6505,-1.7809,1.6604,
VXX,26.1708,W,VXX170106C00023500,,call,01/06/2017,12/12/2016,23.5,3.11,3,3.1,0,27,0.5278,0.8023,7.693,-2.0227,1.9042,
VXX,26.1708,W,VXX170106C00024000,,call,01/06/2017,12/12/2016,24,3.45,2.69,2.76,0,140,0.5409,0.7529,8.5246,-2.3518,2.1627,
VXX,26.1708,W,VXX170106C00024500,,call,01/06/2017,12/12/2016,24.5,2.35,2.39,2.47,0,109,0.5621,0.6996,9.0378,-2.69,2.3826,
VXX,26.1708,W,VXX170106C00025000,,call,01/06/2017,12/12/2016,25,2.21,2.13,2.2,10,70,0.5779,0.6478,9.3798,-2.9494,2.5424,
VXX,26.1708,W,VXX170106C00025500,,call,01/06/2017,12/12/2016,25.5,1.95,1.89,1.95,311,85,0.59,0.5973,9.5774,-3.1378,2.6504,
VXX,26.1708,W,VXX170106C00026000,,call,01/06/2017,12/12/2016,26,1.84,1.68,1.73,23,92,0.6032,0.5483,9.5864,-3.2812,2.712,
VXX,26.1708,W,VXX170106C00026500,,call,01/06/2017,12/12/2016,26.5,1.54,1.49,1.54,26,359,0.6182,0.5019,9.4234,-3.3865,2.7321,
VXX,26.1708,W,VXX170106C00027000,,call,01/06/2017,12/12/2016,27,1.34,1.34,1.38,74,241,0.6355,0.4588,9.1172,-3.4623,2.7176,
VXX,26.1708,W,VXX170106C00027500,,call,01/06/2017,12/12/2016,27.5,1.27,1.2,1.24,7,248,0.6529,0.4194,8.7395,-3.5019,2.6761,
VXX,26.1708,W,VXX170106C00028000,,call,01/06/2017,12/12/2016,28,1.12,1.08,1.12,496,515,0.671,0.3836,8.3094,-3.5163,2.615,
VXX,26.1708,W,VXX170106C00028500,,call,01/06/2017,12/12/2016,28.5,1.05,0.97,1.01,12,214,0.687,0.3507,7.8782,-3.4945,2.5385,
VXX,26.1708,W,VXX170106C00029000,,call,01/06/2017,12/12/2016,29,0.96,0.87,0.91,71,4241,0.7013,0.3204,7.4492,-3.4429,2.4503,
VXX,26.1708,W,VXX170106C00029500,,call,01/06/2017,12/12/2016,29.5,0.87,0.79,0.83,5,125,0.7191,0.2941,6.9969,-3.3991,2.3597,
VXX,26.1708,W,VXX170106C00030000,,call,01/06/2017,12/12/2016,30,0.75,0.72,0.75,110,304,0.7322,0.269,6.5809,-3.3148,2.26,
VXX,26.1708,W,VXX170106C00030500,,call,01/06/2017,12/12/2016,30.5,0.72,0.65,0.68,38,141,0.7457,0.2463,6.1739,-3.2248,2.1592,
VXX,26.1708,W,VXX170106C00031000,,call,01/06/2017,12/12/2016,31,0.65,0.59,0.62,71,353,0.7599,0.2262,5.7808,-3.1355,2.0603,
VXX,26.1708,W,VXX170106C00031500,,call,01/06/2017,12/12/2016,31.5,0.56,0.54,0.57,31,2004,0.7754,0.2087,5.4065,-3.0535,1.9663,
VXX,26.1708,W,VXX170106C00032000,,call,01/06/2017,12/12/2016,32,0.59,0.49,0.53,0,348,0.7933,0.1938,5.0554,-2.9879,1.8809,
VXX,26.1708,W,VXX170106C00032500,,call,01/06/2017,12/12/2016,32.5,0.51,0.45,0.48,19,70,0.8028,0.1774,4.7298,-2.8629,1.7809,
VXX,26.1708,W,VXX170106C00033000,,call,01/06/2017,12/12/2016,33,0.45,0.42,0.45,30,112,0.8208,0.1657,4.4281,-2.8019,1.7047,
VXX,26.1708,W,VXX170106C00033500,,call,01/06/2017,12/12/2016,33.5,0.42,0.38,0.41,5,62,0.8305,0.1523,4.141,-2.682,1.6129,
VXX,26.1708,W,VXX170106C00034000,,call,01/06/2017,12/12/2016,34,0.36,0.35,0.38,49,210,0.8438,0.1414,3.8776,-2.5927,1.5346,
VXX,26.1708,W,VXX170106C00034500,,call,01/06/2017,12/12/2016,34.5,0.36,0.32,0.35,9,28,0.8551,0.1309,3.6294,-2.4918,1.4555,
VXX,26.1708,W,VXX170106C00035000,,call,01/06/2017,12/12/2016,35,0.3,0.3,0.33,35,61,0.8711,0.1229,3.4101,-2.4297,1.3932,
